"","index","country","organisation","unit","subgroup","date","hhsize","hhchildren","partner"
"242",270,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,2,1,"Burkina ChildFund"
"243",271,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-28,3,1,"Burkina ChildFund"
"244",272,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,5,3,"Burkina ChildFund"
"245",273,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,5,3,"Burkina ChildFund"
"246",274,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,4,2,"Burkina ChildFund"
"247",275,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,6,5,"Burkina ChildFund"
"248",276,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,4,3,"Burkina ChildFund"
"249",277,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"250",278,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,6,5,"Burkina ChildFund"
"251",279,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,7,5,"Burkina ChildFund"
"252",280,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,8,6,"Burkina ChildFund"
"253",281,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,8,6,"Burkina ChildFund"
"254",282,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,8,6,"Burkina ChildFund"
"255",283,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,7,5,"Burkina ChildFund"
"256",284,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,9,7,"Burkina ChildFund"
"257",285,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,10,7,"Burkina ChildFund"
"258",286,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"259",287,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"260",288,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"261",289,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"262",290,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,2,"Burkina ChildFund"
"263",291,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"264",292,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"265",293,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,8,4,"Burkina ChildFund"
"266",294,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"267",295,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,7,3,"Colombia SOS"
"268",296,"Colombia","SOS","Village","Internally_displaced_HH",2022-11-30,2,1,"Colombia SOS"
"269",297,"Colombia","SOS","Village","Internally_displaced_HH",2022-11-30,2,1,"Colombia SOS"
"270",298,"Colombia","SOS","Village","Internally_displaced_HH",2022-11-30,2,1,"Colombia SOS"
"271",299,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,5,6,"Colombia SOS"
"272",300,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,6,4,"Colombia SOS"
"273",301,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,4,2,"Colombia SOS"
"274",302,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-28,3,1,"Burkina ChildFund"
"275",303,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,6,4,"Burkina ChildFund"
"276",304,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,4,2,"Burkina ChildFund"
"277",305,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,6,3,"Burkina ChildFund"
"278",306,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,4,1,"Burkina ChildFund"
"279",307,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,8,6,"Burkina ChildFund"
"280",308,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,9,8,"Burkina ChildFund"
"281",309,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,7,5,"Burkina ChildFund"
"282",310,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,7,5,"Burkina ChildFund"
"283",311,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,7,3,"Burkina ChildFund"
"284",312,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,1,"Burkina ChildFund"
"285",313,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,3,"Burkina ChildFund"
"286",314,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,7,5,"Burkina ChildFund"
"287",315,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"288",316,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,4,"Burkina ChildFund"
"289",317,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"290",318,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"291",319,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"292",320,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,6,3,"Burkina ChildFund"
"293",321,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-25,6,1,"Ethiopia ChildFund"
"294",322,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-11-28,3,1,"Ethiopia ChildFund"
"295",323,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-11-28,4,2,"Ethiopia ChildFund"
"296",324,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-11-28,2,1,"Ethiopia ChildFund"
"297",325,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-11-28,3,1,"Ethiopia ChildFund"
"298",326,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-28,4,1,"Ethiopia ChildFund"
"299",327,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-28,5,2,"Ethiopia ChildFund"
"300",328,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-28,3,1,"Ethiopia ChildFund"
"301",329,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-29,5,1,"Ethiopia ChildFund"
"302",330,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Ethiopia ChildFund"
"303",331,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,2,"Ethiopia ChildFund"
"304",332,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-30,3,1,"Ethiopia ChildFund"
"305",333,"Ethiopia","ChildFund","Village","Host_community_HH",2022-11-30,3,1,"Ethiopia ChildFund"
"306",335,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-30,2,1,"Ethiopia ChildFund"
"307",336,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Ethiopia ChildFund"
"308",337,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Ethiopia ChildFund"
"309",338,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,2,"Ethiopia ChildFund"
"310",339,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,5,3,"Burkina ChildFund"
"311",340,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,5,3,"Burkina ChildFund"
"312",341,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,5,3,"Burkina ChildFund"
"313",342,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,4,2,"Burkina ChildFund"
"314",343,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"315",344,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,4,2,"Burkina ChildFund"
"316",345,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,6,1,"Ethiopia ChildFund"
"317",346,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Ethiopia ChildFund"
"318",347,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,6,2,"Burkina ChildFund"
"319",348,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,7,4,"Burkina ChildFund"
"320",349,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,7,2,"Burkina ChildFund"
"321",350,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,6,2,"Burkina ChildFund"
"322",351,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,12,7,"Burkina ChildFund"
"323",352,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,5,3,"Burkina ChildFund"
"324",353,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,10,2,"Burkina ChildFund"
"325",354,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,18,3,"Burkina ChildFund"
"326",355,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,8,5,"Burkina ChildFund"
"327",356,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,6,3,"Burkina ChildFund"
"328",357,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,12,6,"Burkina ChildFund"
"329",358,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,5,4,"Burkina ChildFund"
"330",359,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,11,5,"Burkina ChildFund"
"331",360,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,6,2,"Burkina ChildFund"
"332",361,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,3,1,"Burkina ChildFund"
"333",362,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,9,4,"Burkina ChildFund"
"334",363,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,3,"Burkina ChildFund"
"335",364,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Burkina ChildFund"
"336",365,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,5,2,"Burkina ChildFund"
"337",366,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,6,3,"Burkina ChildFund"
"338",367,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Ethiopia ChildFund"
"339",368,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Ethiopia ChildFund"
"340",369,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Ethiopia ChildFund"
"341",371,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,4,2,"Burkina ChildFund"
"342",372,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,8,5,"Burkina ChildFund"
"343",373,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,4,2,"Burkina ChildFund"
"344",374,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,6,2,"Burkina ChildFund"
"345",375,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,8,3,"Burkina ChildFund"
"346",376,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,10,4,"Burkina ChildFund"
"347",378,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,4,2,"Burkina ChildFund"
"348",379,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,11,4,"Burkina ChildFund"
"349",380,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,13,10,"Burkina ChildFund"
"350",381,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,5,2,"Burkina ChildFund"
"351",382,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"352",383,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,8,5,"Burkina ChildFund"
"353",384,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,10,6,"Burkina ChildFund"
"354",385,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,5,2,"Burkina ChildFund"
"355",386,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,11,7,"Burkina ChildFund"
"356",387,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,7,6,"Burkina ChildFund"
"357",388,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,10,4,"Burkina ChildFund"
"358",389,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,6,4,"Burkina ChildFund"
"359",390,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,8,5,"Burkina ChildFund"
"360",391,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,7,3,"Burkina ChildFund"
"361",392,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,6,4,"Burkina ChildFund"
"362",393,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-12-01,9,6,"Burkina ChildFund"
"363",394,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,9,5,"Burkina ChildFund"
"364",395,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,5,2,"Burkina ChildFund"
"365",396,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,5,2,"Burkina ChildFund"
"366",397,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-29,5,3,"Burkina ChildFund"
"367",398,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,5,2,"Ethiopia ChildFund"
"368",399,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Ethiopia ChildFund"
"369",401,"Burkina","ChildFund","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-29,4,3,"Burkina ChildFund"
"370",402,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-01,4,2,"Ethiopia ChildFund"
"371",403,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,3,2,"Colombia SOS"
"372",404,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,2,1,"Colombia SOS"
"373",405,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,7,4,"Burkina ChildFund"
"374",407,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"375",408,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,6,2,"Burkina ChildFund"
"376",410,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"377",411,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,4,1,"Burkina ChildFund"
"378",413,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"379",415,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,2,1,"Colombia SOS"
"380",416,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,8,6,"Burkina ChildFund"
"381",417,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,6,3,"Burkina ChildFund"
"382",418,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,6,3,"Burkina ChildFund"
"383",419,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,11,6,"Burkina ChildFund"
"384",420,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,9,4,"Burkina ChildFund"
"385",421,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,4,3,"Burkina ChildFund"
"386",422,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,5,3,"Burkina ChildFund"
"387",423,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,7,5,"Burkina ChildFund"
"388",424,"Burkina","ChildFund","Village","Host_community_HH",2022-11-28,6,5,"Burkina ChildFund"
"389",425,"Burkina","ChildFund","Village","Host_community_HH",2022-11-28,7,5,"Burkina ChildFund"
"390",426,"Burkina","ChildFund","Village","Host_community_HH",2022-11-28,8,6,"Burkina ChildFund"
"391",427,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"392",428,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,5,3,"Colombia SOS"
"393",429,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,7,3,"Colombia SOS"
"394",430,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"395",431,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,3,1,"Colombia SOS"
"396",432,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,3,2,"Colombia SOS"
"397",433,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,2,1,"Colombia SOS"
"398",434,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,5,3,"Colombia SOS"
"399",435,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,5,3,"Colombia SOS"
"400",436,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-11-30,4,1,"Colombia SOS"
"401",437,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"402",438,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"403",439,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,5,2,"Colombia SOS"
"404",440,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,5,3,"Colombia SOS"
"405",441,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,4,2,"Colombia SOS"
"406",442,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,3,1,"Colombia SOS"
"407",443,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,6,5,"Colombia SOS"
"408",444,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,7,6,"Colombia SOS"
"409",445,"Colombia","SOS","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-01,5,2,"Colombia SOS"
"410",446,"Burkina","ChildFund","Village","Host_community_HH",2022-11-29,3,1,"Burkina ChildFund"
"411",447,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,8,4,"Burkina ChildFund"
"412",448,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,5,3,"Burkina ChildFund"
"413",449,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,3,1,"Burkina ChildFund"
"414",450,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,6,4,"Burkina ChildFund"
"415",451,"Burkina","ChildFund","Village","Internally_displaced_HH",2022-11-30,5,2,"Burkina ChildFund"
"416",452,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,4,2,"Burkina ChildFund"
"417",453,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,3,2,"Burkina ChildFund"
"418",454,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,2,"Burkina ChildFund"
"419",455,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,4,2,"Burkina ChildFund"
"420",456,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,3,1,"Burkina ChildFund"
"421",457,"Burkina","ChildFund","Neighbourhood/_quarter","Host_community_HH",2022-11-30,5,3,"Burkina ChildFund"
"422",459,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,5,4,"Burkina ChildFund"
"423",460,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,4,3,"Burkina ChildFund"
"424",461,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,4,2,"Burkina ChildFund"
"425",462,"Burkina","ChildFund","Village","Host_community_HH",2022-11-30,4,1,"Burkina ChildFund"
"426",463,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,6,3,"Burkina ChildFund"
"427",464,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,3,1,"Burkina ChildFund"
"428",465,"Burkina","ChildFund","Village","Host_community_HH",2022-12-01,5,1,"Burkina ChildFund"
